Középszer utca,0,3;2,2,1,-,-,-,-,-,-,-,-
Feszty Árpád utca,-,-,-,-,0,4,2,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,4
Finkey József utca,-,-,-,-,0,5,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Fogarasi utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Forgács Antal utca,-,-,-,-,0,1,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Forrásvölgy,-,-,-,-,0,2,2,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,4
Forrásvölgy utca,-,-,-,-,0,2,2,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,4
Fő utca,-,-,-,-,0,4,1,3,3,1.11.;2.8.;3.8.;4.19.;5.10.;6.14.;7.12.;8.9.;9.13.;10.11.;11.15.;12.13.,2,3
Földes Ferenc utca,-,-,-,-,0,2,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Fövényszer utca,-,-,-,-,0,2,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Franklin Benjámin utca,-,-,-,-,0,1,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Futó utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Fuvola utca,-,-,-,-,0,4,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Fülemile utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Fülep József utca,-,-,-,-,0,4,1,2,-,-,2,2
Fürdő utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Fürj utca,-,-,-,-,0,1,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Füzes utca,-,-,-,-,0,2,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Gábor Áron utca,-,-,-,-,0,2,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Galagonyás sor,-,-,-,-,0,2,2,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,4
Ganz Ábrahám utca,-,-,-,-,0,2,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Garadna erdészház,-,-,-,-,0,3,-,-,-,-,-,-
Garam utca,-,-,-,-,0,1,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Garbai Sándor utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Gárdonyi Géza utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Gátőr utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Gémeskert utca,-,-,-,-,0,5,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,,
Gépész utca,-,-,-,-,0,4,1,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,2,4
Gerle utca,-,-,-,-,0,1,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Geró János utca,-,-,-,-,0,2,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Géza utca,-,-,-,-,0,2,1,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,2,4
Ginzery Sándor utca,-,-,-,-,0,4,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Gitár utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Gizella utca,-,-,-,-,0,1,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Glanzer Miksa utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Gombos Pál utca,-,-,-,-,0,5,2,4,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,4
Gorkij sor,-,-,-,-,0,1,1,3,3,1.11.;2.8.;3.8.;4.19.;5.10.;6.14.;7.12.;8.9.;9.13.;10.11.;11.15.;12.13.,2,3
Gózon Lajos utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Gömöri tér,-,-,-,-,0,5,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Görgey Artúr utca,-,-,-,-,0,1,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Görgős utca,-,-,-,-,0,2,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Görögszőlő utca (32-46),-,-,-,-,0,2,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
"Görögszőlő utca (1-31, 46-)",-,-,-,-,0,5,1,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,2,4
Görömbölyi út,-,-,-,-,0,4,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Gőz utca,-,-,-,-,0,4,1,2,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,2
Gránátalma utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Gutenberg utca,-,-,-,-,0,1,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Gvadányi József utca,-,-,-,-,0,2,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Gyár utca,-,-,-,-,0,2,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Gyertyán utca,-,-,-,-,0,4,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Gyimesi utca,-,-,-,-,0,5,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Gyóni Géza utca,-,-,-,-,0,4,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Gyöngyösi István utca,-,-,-,-,0,1,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Gyöngyvirág utca,-,-,-,-,0,5,2,3,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,3
Győri kapu (páratlan oldal),-,-,-,-,0,2,1,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,2,4
Győri kapu (páros oldal),-,-,-,-,0,4,1,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,2,4
Győri sor,-,-,-,-,0,2,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Győri utca,-,-,-,-,0,4,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
"Gyula utca (1-13, 2-14)",-,-,-,-,0,2,1,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,2,4
Hadirokkantak útja,-,-,-,-,0,1,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Hajdú utca,-,-,-,-,0,2,1,2,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,2
Hajnal utca,-,-,-,-,0,3,1,2,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,2,2
Hajnóczy József utca,-,-,-,-,0,5,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,2,5
Haladás utca,-,-,-,-,0,1,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Halász utca,-,-,-,-,0,5,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Haller György utca,-,-,-,-,0,1,1,1,3,1.11.;2.8.;3.8.;4.19.;5.10.;6.14.;7.12.;8.9.;9.13.;10.11.;11.15.;12.13.,2,1
Halom utca,-,-,-,-,0,5,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,2,5
Hamerák Mihály utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Hámor sétány,-,-,-,-,0,2,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Harang utca,-,-,-,-,0,5,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,2,5
Harkály utca,-,-,-,-,0,1,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Harmadik utca,-,-,-,-,0,1,-,-,-,-,-,-
Harmat utca,-,-,-,-,0,5,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Harsányi utca (Pingyomi rész),-,-,-,-,0,1,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Harsányi utca (Görömbölyi rész),-,-,-,-,0,2,2,1,-,-,1,1
Hársfa utca,-,-,-,-,0,1,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Hatodik utca,-,-,-,-,0,1,-,-,-,-,-,-
Hatvanötösök útja,-,-,-,-,0,5,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Hattyú utca,-,-,-,-,0,1,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Havas utca,-,-,-,-,0,1,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Hegedű utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Hegyalja út (páros oldal),-,-,-,-,0,4,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Hegyalja út (páratlan oldal),-,-,-,-,0,2,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Hegyes utca,-,-,-,-,0,1,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Hejő utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Hengerész utca,-,-,-,-,0,1,1,3,3,1.11.;2.8.;3.8.;4.19.;5.10.;6.14.;7.12.;8.9.;9.13.;10.11.;11.15.;12.13.,2,3
Hérics utca,-,-,-,-,0,5,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Hernád utca,-,-,-,-,0,5,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Hetedik utca,-,-,-,-,0,1,-,-,-,-,-,-
Híd,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Híd utca,-,-,-,-,0,5,1,3,-,-,2,3
Hideg sor,-,-,-,-,0,2,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Hock János utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Hold utca,-,-,-,-,0,2,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Hollán Ernő utca,-,-,-,-,0,2,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Holló utca,-,-,-,-,0,4,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Homok utca,-,-,-,-,0,1,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Homonnai utca,-,-,-,-,0,4,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Honvéd utca,-,-,-,-,0,1,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Hordó utca,-,-,-,-,0,4,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Horváth Lajos utca,-,-,-,-,0,1,2,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,1,4
Hóvirág utca,-,-,-,-,0,2,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Huba utca,-,-,-,-,0,4,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Hunfalvy Pál utca,-,-,-,-,0,1,-,-,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,-,-
Hunyadi János utca,-,-,-,-,0,5,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Huszár utca,-,-,-,-,0,4,2,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,1,4
Hutás utca,-,-,-,-,0,2,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Ibolya utca,-,-,-,-,0,4,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Igazság utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Iglói utca,-,-,-,-,0,4,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Illyés Gyula utca,-,-,-,-,0,1,1,4,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,4
Imreh Zsigmond utca,-,-,-,-,0,4,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Ipoly utca,-,-,-,-,0,1,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Irányi Dániel utca,-,-,-,-,0,2,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Irisz utca,-,-,-,-,0,5,2,3,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,3
Irma utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
"Isaszeg utca (20-28, 17)",-,-,-,-,0,1,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
"Isaszeg utca (1-15, 2-16)",-,-,-,-,0,4,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Iskola tér,-,-,-,-,0,1,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Istvánffy Gyula utca,-,-,-,-,0,1,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Iván utca,-,-,-,-,0,1,1,2,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,2
Izsó Miklós utca,-,-,-,-,0,5,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
János utca,-,-,-,-,0,1,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Jászai Mari utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Jászi Oszkár utca,-,-,-,-,0,5,2,3,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,3
Jázmin utca,-,-,-,-,0,4,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Jedlik Ányos utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Jegenyés utca,-,-,-,-,0,1,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
Jendrassik György utca,-,-,-,-,0,2,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Jenkei utca,-,-,-,-,0,5,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,2,5
Jogász utca,-,-,-,-,0,1,2,3,3,1.5.;2.2.;3.2.;4.6.;5.4.;6.1.;7.6.;8.3.;9.7.;10.5.;11.2.;12.7.,1,3
Jókai Mór utca,-,-,-,-,0,5,2,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,4
Jónás dűlő,-,-,-,-,0,3,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Jónáshegy,-,-,-,-,0,3,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Jósva utca,-,-,-,-,0,2,2,2,3,1.6.;2.3.;3.3.;4.7.;5.5.;6.2.;7.7.;8.4.;9.1.;10.6.;11.3.;12.1.,1,2
Jószerencse utca,-,-,-,-,0,5,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
József Attila utca,-,-,-,-,0,2,2,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,1,4
József utca,-,-,-,-,0,4,1,4,3,1.7.;2.4.;3.4.;4.1.;5.6.;6.3.;7.1.;8.5.;9.2.;10.7.;11.4.;12.2.,2,4
Juhar utca,-,-,-,-,0,5,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Juhász Gyula utca,-,-,-,-,0,1,1,1,3,1.8.;2.5.;3.5.;4.9.;5.7.;6.4.;7.2.;8.6.;9.3.;10.1.;11.5.;12.3.,2,1
Kabar utca,-,-,-,-,0,2,1,3,3,1.12.;2.9.;3.9.;4.13.;5.11.;6.15.;7.13.;8.10.;9.14.;10.12.;11.9.;12.14.,2,3
Kabók Lajos utca,-,-,-,-,0,2,1,4,3,1.13.;2.10.;3.10.;4.14.;5.12.;6.9.;7.14.;8.11.;9.8.;10.13.;11.10.;12.8.,2,4
Kaffka Margit utca,-,-,-,-,0,2,2,1,3,1.4.;2.1.;3.1.;4.12.;5.3.;6.7.;7.5.;8.2.;9.6.;10.4.;11.8.;12.6.,1,1
